Date,Open,High,Low,Close,Adj Close,Volume
2020-02-11,9.069999694824219,9.380000114440918,9.029999732971191,9.170000076293945,9.106341361999512,10765600
2020-02-12,9.329999923706055,9.430000305175781,9.100000381469727,9.119999885559082,9.056687355041504,13618300
2020-02-13,9.0600004196167,9.239999771118164,8.920000076293945,8.970000267028809,8.907729148864746,12100800
2020-02-14,8.970000267028809,9.0,8.6899995803833,8.789999961853027,8.728978157043457,19306200
2020-02-18,8.680000305175781,8.859999656677246,8.649999618530273,8.819999694824219,8.758769989013672,8462400
2020-02-19,8.850000381469727,9.220000267028809,8.850000381469727,9.199999809265137,9.13613224029541,13560300
2020-02-20,9.210000038146973,9.390000343322754,9.15999984741211,9.270000457763672,9.205646514892578,9143900
2020-02-21,9.239999771118164,9.470000267028809,9.020000457763672,9.430000305175781,9.36453628540039,10995600
2020-02-24,9.020000457763672,9.289999961853027,8.880000114440918,9.140000343322754,9.076549530029297,13256200
2020-02-25,9.210000038146973,9.3100004196167,8.34000015258789,8.5,8.440991401672363,19036100
2020-02-26,8.630000114440918,8.680000305175781,8.239999771118164,8.260000228881836,8.202658653259277,14773900
2020-02-27,8.0,8.119999885559082,7.550000190734863,7.769999980926514,7.71605920791626,23009100
2020-02-28,7.5,8.109999656677246,7.409999847412109,8.020000457763672,7.9643235206604,21472000
2020-03-02,8.149999618530273,8.270000457763672,7.820000171661377,8.270000457763672,8.212589263916016,17369800
2020-03-03,8.229999542236328,8.579999923706055,7.679999828338623,7.909999847412109,7.8550872802734375,19708900
2020-03-04,8.079999923706055,8.079999923706055,7.820000171661377,8.050000190734863,7.994115829467773,10946000
2020-03-05,7.78000020980835,7.989999771118164,7.25,7.440000057220459,7.388350009918213,18702800
2020-03-06,7.21999979019165,7.690000057220459,7.0,7.079999923706055,7.030849933624268,19542800
2020-03-09,6.170000076293945,6.590000152587891,5.849999904632568,6.03000020980835,5.9881391525268555,20050000
2020-03-10,6.510000228881836,6.650000095367432,5.889999866485596,6.619999885559082,6.574042797088623,19910100
2020-03-11,6.389999866485596,6.46999979019165,5.889999866485596,5.989999771118164,5.948416709899902,22168700
2020-03-12,5.340000152587891,5.480000019073486,4.96999979019165,5.070000171661377,5.03480339050293,24458700
2020-03-13,5.489999771118164,5.519999980926514,4.920000076293945,5.420000076293945,5.382373332977295,23606400
2020-03-16,4.800000190734863,5.340000152587891,4.539999961853027,5.320000171661377,5.2830681800842285,22929900
2020-03-17,5.440000057220459,6.25,5.380000114440918,5.579999923706055,5.541263103485107,30268000
2020-03-18,5.199999809265137,5.489999771118164,4.550000190734863,4.900000095367432,4.865983963012695,27786700
2020-03-19,4.949999809265137,5.429999828338623,4.610000133514404,5.28000020980835,5.243345737457275,19021700
2020-03-20,5.170000076293945,5.449999809265137,4.949999809265137,5.289999961853027,5.253276348114014,23959200
2020-03-23,5.21999979019165,5.840000152587891,5.099999904632568,5.440000057220459,5.4022345542907715,19685300
2020-03-24,5.940000057220459,6.199999809265137,5.599999904632568,5.949999809265137,5.908694267272949,22646800
2020-03-25,6.019999980926514,6.170000076293945,5.670000076293945,5.869999885559082,5.829248428344727,21570200
2020-03-26,5.980000019073486,6.340000152587891,5.800000190734863,6.110000133514404,6.067582607269287,17226200
2020-03-27,5.849999904632568,5.980000019073486,5.489999771118164,5.78000020980835,5.739875316619873,19864000
2020-03-30,5.75,5.96999979019165,5.460000038146973,5.820000171661377,5.77959680557251,15197700
2020-03-31,5.800000190734863,6.579999923706055,5.699999809265137,6.309999942779541,6.266194820404053,33376500
2020-04-01,6.110000133514404,7.179999828338623,5.980000019073486,6.389999866485596,6.345639705657959,30253300
2020-04-02,6.440000057220459,6.739999771118164,5.849999904632568,6.139999866485596,6.09737491607666,26450000
2020-04-03,6.059999942779541,6.429999828338623,5.889999866485596,5.960000038146973,5.9186248779296875,15783500
2020-04-06,6.170000076293945,6.570000171661377,6.150000095367432,6.349999904632568,6.305916786193848,15221900
2020-04-07,6.699999809265137,6.909999847412109,6.409999847412109,6.460000038146973,6.415153503417969,17119700
2020-04-08,6.550000190734863,6.920000076293945,6.5,6.760000228881836,6.713070869445801,12778300
2020-04-09,7.099999904632568,7.300000190734863,6.739999771118164,6.809999942779541,6.762723922729492,20065700
2020-04-13,6.940000057220459,7.03000020980835,6.710000038146973,6.800000190734863,6.752793312072754,12571300
2020-04-14,6.940000057220459,7.139999866485596,6.769999980926514,6.860000133514404,6.812376976013184,12037600
2020-04-15,6.460000038146973,6.579999923706055,6.300000190734863,6.550000190734863,6.504528999328613,17096400
2020-04-16,6.539999961853027,6.599999904632568,6.340000152587891,6.510000228881836,6.46480655670166,13406500
2020-04-17,6.769999980926514,6.880000114440918,6.570000171661377,6.789999961853027,6.742862701416016,17999100
2020-04-20,6.550000190734863,6.840000152587891,6.429999828338623,6.590000152587891,6.544250965118408,12533300
2020-04-21,6.429999828338623,6.789999961853027,6.409999847412109,6.690000057220459,6.643557071685791,11578200
2020-04-22,6.889999866485596,6.940000057220459,6.489999771118164,6.510000228881836,6.46480655670166,10175600
2020-04-23,6.590000152587891,6.989999771118164,6.550000190734863,6.710000038146973,6.663417816162109,12370900
2020-04-24,6.820000171661377,6.980000019073486,6.679999828338623,6.820000171661377,6.7726545333862305,7771300
2020-04-27,6.949999809265137,7.610000133514404,6.730000019073486,7.28000020980835,7.229461669921875,16895300
2020-04-28,7.480000019073486,7.699999809265137,7.099999904632568,7.539999961853027,7.487656116485596,11785900
2020-04-29,7.760000228881836,8.1899995803833,7.590000152587891,8.0,7.944462776184082,14130800
2020-04-30,7.860000133514404,8.050000190734863,7.519999980926514,7.679999828338623,7.626684665679932,13801200
2020-05-01,7.409999847412109,8.5,7.269999980926514,7.510000228881836,7.457864761352539,28296800
2020-05-04,7.389999866485596,8.430000305175781,7.300000190734863,8.300000190734863,8.242379188537598,20621500
2020-05-05,8.510000228881836,8.800000190734863,8.010000228881836,8.0600004196167,8.004047393798828,17405600
2020-05-06,8.199999809265137,8.350000381469727,7.960000038146973,7.989999771118164,7.934532165527344,8193500
2020-05-07,8.100000381469727,8.329999923706055,7.989999771118164,8.069999694824219,8.013976097106934,7942600
2020-05-08,8.149999618530273,8.5600004196167,8.149999618530273,8.539999961853027,8.491235733032227,11677100
2020-05-11,8.329999923706055,8.350000381469727,8.100000381469727,8.199999809265137,8.153178215026855,10918800
2020-05-12,8.25,8.449999809265137,7.710000038146973,7.78000020980835,7.735576152801514,12154000
2020-05-13,7.75,7.820000171661377,7.119999885559082,7.230000019073486,7.188715934753418,16198400
2020-05-14,6.949999809265137,7.420000076293945,6.880000114440918,7.239999771118164,7.198659420013428,11196300
2020-05-15,7.199999809265137,7.400000095367432,7.039999961853027,7.170000076293945,7.129058837890625,6448400
2020-05-18,7.650000095367432,8.029999732971191,7.460000038146973,7.610000133514404,7.56654691696167,13494800
2020-05-19,7.610000133514404,8.020000457763672,7.460000038146973,7.659999847412109,7.616261005401611,11083800
2020-05-20,7.929999828338623,8.029999732971191,7.739999771118164,7.920000076293945,7.874776363372803,7814000
2020-05-21,7.889999866485596,7.889999866485596,7.460000038146973,7.480000019073486,7.437289237976074,11731300
2020-05-22,7.480000019073486,7.5,7.190000057220459,7.369999885559082,7.327916145324707,9778400
2020-05-26,7.639999866485596,8.079999923706055,7.559999942779541,8.0,7.954319477081299,14718900
2020-05-27,8.220000267028809,8.539999961853027,7.96999979019165,8.529999732971191,8.481292724609375,14721700
2020-05-28,8.449999809265137,8.59000015258789,8.220000267028809,8.270000457763672,8.2227783203125,8281100
2020-05-29,8.1899995803833,8.199999809265137,7.889999866485596,8.039999961853027,7.994091033935547,9819500
2020-06-01,8.050000190734863,8.489999771118164,8.0,8.460000038146973,8.411693572998047,8694900
2020-06-02,8.600000381469727,8.75,8.430000305175781,8.460000038146973,8.411693572998047,10095300
2020-06-03,8.649999618530273,8.779999732971191,8.479999542236328,8.6899995803833,8.640379905700684,8720500
2020-06-04,8.649999618530273,9.319999694824219,8.609999656677246,9.319999694824219,9.2667818069458,13015700
2020-06-05,9.829999923706055,10.59000015258789,9.819999694824219,10.1899995803833,10.131814002990723,22142900
2020-06-08,10.460000038146973,10.930000305175781,10.34000015258789,10.920000076293945,10.857645988464355,13319500
2020-06-09,10.710000038146973,10.960000038146973,10.260000228881836,10.390000343322754,10.330673217773438,12310000
2020-06-10,10.40999984741211,10.529999732971191,9.960000038146973,10.039999961853027,9.982669830322266,10960500
2020-06-11,9.279999732971191,9.4399995803833,8.319999694824219,8.329999923706055,8.282434463500977,18812400
2020-06-12,8.979999542236328,9.270000457763672,8.710000038146973,9.229999542236328,9.177295684814453,14873800
2020-06-15,8.760000228881836,9.670000076293945,8.720000267028809,9.520000457763672,9.465641021728516,12448700
2020-06-16,10.510000228881836,10.699999809265137,10.100000381469727,10.470000267028809,10.410216331481934,18221300
2020-06-17,10.210000038146973,10.300000190734863,9.260000228881836,9.380000114440918,9.32643985748291,22658000
2020-06-18,8.100000381469727,8.479999542236328,8.09000015258789,8.149999618530273,8.103462219238281,80060000
2020-06-19,8.380000114440918,8.460000038146973,8.100000381469727,8.109999656677246,8.063691139221191,24368300
2020-06-22,8.140000343322754,8.170000076293945,7.539999961853027,8.050000190734863,8.004034042358398,28117100
2020-06-23,8.25,8.4399995803833,7.96999979019165,8.0,7.954319477081299,15668300
2020-06-24,7.849999904632568,7.940000057220459,7.420000076293945,7.449999809265137,7.4074602127075195,20735900
2020-06-25,7.360000133514404,7.610000133514404,7.25,7.579999923706055,7.536717891693115,14205400
2020-06-26,7.440000057220459,7.519999980926514,7.130000114440918,7.159999847412109,7.119115352630615,43102300
2020-06-29,7.25,7.409999847412109,7.150000095367432,7.28000020980835,7.238431453704834,10522200
2020-06-30,7.239999771118164,7.309999942779541,7.070000171661377,7.21999979019165,7.178772926330566,14783300
2020-07-01,7.159999847412109,7.25,6.789999961853027,6.880000114440918,6.840714931488037,16925700
2020-07-02,7.050000190734863,7.360000133514404,7.0,7.070000171661377,7.029630184173584,16370100
2020-07-06,7.320000171661377,7.320000171661377,6.849999904632568,7.119999885559082,7.079344272613525,13209200
2020-07-07,7.0,7.139999866485596,6.880000114440918,6.929999828338623,6.8904290199279785,8873500
2020-07-08,6.949999809265137,6.980000019073486,6.659999847412109,6.809999942779541,6.771114349365234,13929600
2020-07-09,6.739999771118164,6.829999923706055,6.579999923706055,6.710000038146973,6.671685218811035,10309100
2020-07-10,6.699999809265137,7.380000114440918,6.619999885559082,7.360000133514404,7.317973613739014,16383200
2020-07-13,7.53000020980835,7.699999809265137,7.269999980926514,7.300000190734863,7.258316516876221,14707400
2020-07-14,7.28000020980835,7.820000171661377,7.210000038146973,7.820000171661377,7.775347709655762,14335100
2020-07-15,8.050000190734863,8.100000381469727,7.650000095367432,8.050000190734863,8.004034042358398,15727800
2020-07-16,7.929999828338623,8.199999809265137,7.820000171661377,8.050000190734863,8.004034042358398,9329700
2020-07-17,8.050000190734863,8.069999694824219,7.670000076293945,7.699999809265137,7.656032562255859,10288700
2020-07-20,7.690000057220459,7.829999923706055,7.550000190734863,7.579999923706055,7.536717891693115,7602000
2020-07-21,7.739999771118164,8.050000190734863,7.699999809265137,7.989999771118164,7.944376468658447,11296700
2020-07-22,7.900000095367432,7.96999979019165,7.769999980926514,7.949999809265137,7.904604911804199,4970700
2020-07-23,7.96999979019165,8.109999656677246,7.849999904632568,7.929999828338623,7.884719371795654,6469700
2020-07-24,7.829999923706055,7.940000057220459,7.75,7.889999866485596,7.844947814941406,9542100
2020-07-27,7.900000095367432,8.100000381469727,7.820000171661377,8.100000381469727,8.05374813079834,5905400
2020-07-28,8.0,8.039999961853027,7.539999961853027,7.539999961853027,7.496946334838867,11459600
2020-07-29,7.570000171661377,7.75,7.480000019073486,7.739999771118164,7.695804119110107,8105500
2020-07-30,7.519999980926514,7.610000133514404,7.300000190734863,7.360000133514404,7.317973613739014,11119500
2020-07-31,7.349999904632568,7.400000095367432,6.630000114440918,6.659999847412109,6.6219706535339355,25097000
2020-08-03,6.789999961853027,6.920000076293945,6.630000114440918,6.869999885559082,6.8307719230651855,10526600
2020-08-04,6.829999923706055,7.179999828338623,6.760000228881836,7.130000114440918,7.089287281036377,8435700
2020-08-05,7.269999980926514,7.46999979019165,7.179999828338623,7.320000171661377,7.278202533721924,9965900
2020-08-06,7.28000020980835,7.329999923706055,7.110000133514404,7.130000114440918,7.089287281036377,7563400
2020-08-07,7.010000228881836,7.260000228881836,6.869999885559082,7.260000228881836,7.2286834716796875,7673500
2020-08-10,7.329999923706055,7.920000076293945,7.329999923706055,7.889999866485596,7.855965614318848,13237100
2020-08-11,8.100000381469727,8.199999809265137,7.639999866485596,7.679999828338623,7.646871566772461,12151300
2020-08-12,7.900000095367432,7.960000038146973,7.579999923706055,7.929999828338623,7.895793437957764,12176800
2020-08-13,7.78000020980835,7.900000095367432,7.590000152587891,7.639999866485596,7.607043743133545,6863100
2020-08-14,7.559999942779541,7.880000114440918,7.46999979019165,7.789999961853027,7.756396770477295,5637200
2020-08-17,7.860000133514404,8.039999961853027,7.800000190734863,7.869999885559082,7.8360514640808105,7543100
2020-08-18,7.900000095367432,8.029999732971191,7.789999961853027,7.929999828338623,7.895793437957764,7506000
2020-08-19,7.980000019073486,8.239999771118164,7.880000114440918,7.900000095367432,7.865922927856445,6643300
2020-08-20,7.710000038146973,7.949999809265137,7.650000095367432,7.929999828338623,7.895793437957764,5797400
2020-08-21,7.820000171661377,7.880000114440918,7.5,7.510000228881836,7.47760534286499,7593600
2020-08-24,7.639999866485596,7.869999885559082,7.489999771118164,7.860000133514404,7.826095104217529,7500300
2020-08-25,7.880000114440918,7.949999809265137,7.610000133514404,7.820000171661377,7.7862677574157715,5190500
2020-08-26,7.849999904632568,8.020000457763672,7.809999942779541,7.869999885559082,7.8360514640808105,6662600
2020-08-27,7.900000095367432,8.0,7.489999771118164,7.699999809265137,7.66678524017334,9680100
2020-08-28,7.789999961853027,8.020000457763672,7.769999980926514,7.960000038146973,7.925663948059082,8159000
2020-08-31,8.079999923706055,8.100000381469727,7.829999923706055,7.829999923706055,7.796224594116211,4623900
2020-09-01,7.760000228881836,7.849999904632568,7.570000171661377,7.800000190734863,7.766354084014893,7104600
2020-09-02,7.820000171661377,7.869999885559082,7.610000133514404,7.809999942779541,7.776309967041016,6975200
2020-09-03,7.789999961853027,8.0,7.639999866485596,7.679999828338623,7.646871566772461,7901400
2020-09-04,7.840000152587891,7.989999771118164,7.53000020980835,7.880000114440918,7.846008777618408,11082700
2020-09-08,7.71999979019165,7.730000019073486,7.320000171661377,7.460000038146973,7.427820205688477,10447400
2020-09-09,7.519999980926514,7.539999961853027,7.230000019073486,7.389999866485596,7.358121871948242,7756400
2020-09-10,7.360000133514404,7.400000095367432,7.210000038146973,7.300000190734863,7.268510818481445,8877300
2020-09-11,7.349999904632568,7.380000114440918,7.139999866485596,7.199999809265137,7.168941497802734,7093000
2020-09-14,7.269999980926514,7.429999828338623,7.170000076293945,7.400000095367432,7.36807918548584,6449000
2020-09-15,7.440000057220459,7.659999847412109,7.340000152587891,7.519999980926514,7.4875617027282715,7994100
2020-09-16,7.550000190734863,7.869999885559082,7.380000114440918,7.760000228881836,7.726526737213135,8774700
2020-09-17,7.630000114440918,8.5,7.429999828338623,8.40999984741211,8.373723030090332,22267700
2020-09-18,8.460000038146973,9.25,8.359999656677246,8.819999694824219,8.781953811645508,29716000
2020-09-21,8.4399995803833,8.5600004196167,7.920000076293945,7.960000038146973,7.925663948059082,18254200
2020-09-22,8.100000381469727,8.100000381469727,7.429999828338623,7.449999809265137,7.417863845825195,15776100
2020-09-23,7.449999809265137,7.630000114440918,7.170000076293945,7.170000076293945,7.139071464538574,12564900
2020-09-24,7.119999885559082,7.289999961853027,6.869999885559082,7.070000171661377,7.03950309753418,9919300
2020-09-25,6.96999979019165,7.150000095367432,6.849999904632568,7.110000133514404,7.0793304443359375,6852900
2020-09-28,7.349999904632568,7.670000076293945,7.25,7.579999923706055,7.547303199768066,11805500
2020-09-29,7.570000171661377,7.670000076293945,7.309999942779541,7.360000133514404,7.328251361846924,8009100
2020-09-30,7.369999885559082,7.679999828338623,7.320000171661377,7.340000152587891,7.3083391189575195,9101100
2020-10-01,7.409999847412109,7.590000152587891,7.329999923706055,7.480000019073486,7.447734832763672,9538700
2020-10-02,7.28000020980835,7.730000019073486,7.25,7.650000095367432,7.617001056671143,9122300
2020-10-05,7.760000228881836,8.050000190734863,7.71999979019165,7.829999923706055,7.796224594116211,7415800
2020-10-06,7.980000019073486,8.0600004196167,7.590000152587891,7.670000076293945,7.636914253234863,7227000
2020-10-07,7.849999904632568,8.510000228881836,7.829999923706055,8.470000267028809,8.433464050292969,14630300
2020-10-08,8.550000190734863,8.760000228881836,8.40999984741211,8.529999732971191,8.493204116821289,9369700
2020-10-09,8.65999984741211,8.779999732971191,8.1899995803833,8.359999656677246,8.32393741607666,10330100
2020-10-12,8.329999923706055,8.4399995803833,8.229999542236328,8.359999656677246,8.32393741607666,5827500
2020-10-13,8.229999542236328,8.489999771118164,8.229999542236328,8.329999923706055,8.294066429138184,6305600
2020-10-14,8.390000343322754,8.65999984741211,8.279999732971191,8.5600004196167,8.523076057434082,7881000
2020-10-15,8.350000381469727,8.680000305175781,8.319999694824219,8.65999984741211,8.622645378112793,6330000
2020-10-16,8.680000305175781,9.079999923706055,8.529999732971191,8.960000038146973,8.921350479125977,11533200
2020-10-19,9.050000190734863,9.5600004196167,8.960000038146973,8.989999771118164,8.951220512390137,16976200
2020-10-20,9.130000114440918,9.270000457763672,8.819999694824219,8.829999923706055,8.791911125183105,10363300
2020-10-21,8.850000381469727,9.149999618530273,8.819999694824219,8.920000076293945,8.881522178649902,5626600
2020-10-22,8.960000038146973,9.489999771118164,8.899999618530273,9.359999656677246,9.319624900817871,11074800
2020-10-23,9.5,10.300000190734863,9.460000038146973,9.949999809265137,9.907079696655273,21722300
2020-10-26,9.720000267028809,9.979999542236328,9.539999961853027,9.609999656677246,9.568544387817383,12055100
2020-10-27,9.680000305175781,10.3100004196167,9.40999984741211,10.069999694824219,10.026561737060547,16457700
2020-10-28,9.850000381469727,9.949999809265137,9.300000190734863,9.350000381469727,9.309666633605957,14664800
2020-10-29,9.380000114440918,9.90999984741211,9.199999809265137,9.829999923706055,9.787596702575684,10362900
2020-10-30,9.760000228881836,10.149999618530273,9.510000228881836,9.65999984741211,9.618330001831055,15984400
2020-11-02,9.930000305175781,9.930000305175781,9.489999771118164,9.850000381469727,9.807511329650879,9818500
2020-11-03,10.0,10.100000381469727,9.819999694824219,9.960000038146973,9.917037010192871,7768900
2020-11-04,9.720000267028809,9.720000267028809,8.960000038146973,9.09000015258789,9.050790786743164,23140600
2020-11-05,9.239999771118164,9.920000076293945,9.239999771118164,9.670000076293945,9.628287315368652,11598600
2020-11-06,9.739999771118164,10.239999771118164,9.710000038146973,9.899999618530273,9.867499351501465,11991000
2020-11-09,10.5,11.0,9.960000038146973,10.529999732971191,10.495430946350098,18466400
2020-11-10,10.569999694824219,10.729999542236328,10.220000267028809,10.369999885559082,10.335956573486328,10054600
2020-11-11,10.399999618530273,10.5,10.100000381469727,10.229999542236328,10.196415901184082,8571500
2020-11-12,10.079999923706055,10.369999885559082,9.880000114440918,9.970000267028809,9.937270164489746,8982800
2020-11-13,10.100000381469727,10.640000343322754,10.050000190734863,10.579999923706055,10.545268058776855,11374400
2020-11-16,10.890000343322754,11.239999771118164,10.770000457763672,11.100000381469727,11.063560485839844,15354800
2020-11-17,10.979999542236328,11.210000038146973,10.75,11.100000381469727,11.063560485839844,7363600
2020-11-18,11.149999618530273,11.550000190734863,10.920000076293945,10.930000305175781,10.894119262695312,11265200
2020-11-19,10.920000076293945,11.140000343322754,10.720000267028809,11.09000015258789,11.053592681884766,9309500
2020-11-20,11.149999618530273,11.25,10.9399995803833,10.960000038146973,10.924020767211914,6525500
2020-11-23,11.180000305175781,11.630000114440918,11.180000305175781,11.5600004196167,11.522051811218262,11291000
2020-11-24,12.0,14.329999923706055,11.960000038146973,14.25,14.203219413757324,36482800
2020-11-25,14.0,14.5,13.680000305175781,14.380000114440918,14.332792282104492,16983600
2020-11-27,14.600000381469727,14.880000114440918,14.25,14.550000190734863,14.50223445892334,7793100
2020-11-30,14.449999809265137,14.59000015258789,14.130000114440918,14.1899995803833,14.143416404724121,8788200
2020-12-01,14.680000305175781,15.850000381469727,14.640000343322754,15.0600004196167,15.010560035705566,19423700
2020-12-02,14.979999542236328,15.699999809265137,14.649999618530273,15.569999694824219,15.518885612487793,11939300
2020-12-03,15.819999694824219,15.850000381469727,15.100000381469727,15.220000267028809,15.170035362243652,11733600
2020-12-04,15.489999771118164,16.969999313354492,15.449999809265137,16.690000534057617,16.635210037231445,17779400
2020-12-07,16.600000381469727,17.809999465942383,16.420000076293945,17.190000534057617,17.133567810058594,17165200
2020-12-08,17.579999923706055,19.579999923706055,17.280000686645508,19.469999313354492,19.406082153320312,33617400
2020-12-09,19.75,20.0,18.020000457763672,18.25,18.190086364746094,30108200
2020-12-10,17.940000534057617,19.010000228881836,17.770000457763672,18.850000381469727,18.788118362426758,15151300
2020-12-11,18.5,18.65999984741211,17.329999923706055,18.309999465942383,18.249889373779297,18171900
2020-12-14,18.600000381469727,18.829999923706055,17.239999771118164,17.260000228881836,17.203336715698242,14736500
2020-12-15,17.610000610351562,18.030000686645508,17.030000686645508,17.920000076293945,17.86117172241211,10976500
2020-12-16,18.0,18.5,17.81999969482422,18.3700008392334,18.309696197509766,9585700
2020-12-17,18.56999969482422,18.68000030517578,18.209999084472656,18.559999465942383,18.499069213867188,8565600
2020-12-18,18.239999771118164,18.239999771118164,16.790000915527344,16.8700008392334,16.814619064331055,23353300
2020-12-21,16.360000610351562,17.56999969482422,16.260000228881836,17.3799991607666,17.32294464111328,11284300
2020-12-22,17.510000228881836,17.510000228881836,16.770000457763672,16.8799991607666,16.824583053588867,8526900
